[6/20][200/1583]	Loss_D: 0.3727	Loss_G: 2.9374	D(x): 0.8551	D(G(z)): 0.1700 / 0.0731
[6/20][250/1583]	Loss_D: 0.4415	Loss_G: 3.4825	D(x): 0.8968	D(G(z)): 0.2541 / 0.0416
[6/20][300/1583]	Loss_D: 1.2027	Loss_G: 5.7434	D(x): 0.9582	D(G(z)): 0.6201 / 0.0052
[6/20][350/1583]	Loss_D: 1.5011	Loss_G: 0.9449	D(x): 0.3283	D(G(z)): 0.0382 / 0.4713
[6/20][400/1583]	Loss_D: 0.4232	Loss_G: 2.7729	D(x): 0.8485	D(G(z)): 0.2037 / 0.0753
[6/20][450/1583]	Loss_D: 1.6033	Loss_G: 0.1441	D(x): 0.2961	D(G(z)): 0.0447 / 0.8793
[6/20][500/1583]	Loss_D: 0.6604	Loss_G: 2.7991	D(x): 0.7390	D(G(z)): 0.2569 / 0.0868
[6/20][550/1583]	Loss_D: 0.4286	Loss_G: 2.6578	D(x): 0.8371	D(G(z)): 0.1956 / 0.0913
[6/20][600/1583]	Loss_D: 0.5053	Loss_G: 1.9678	D(x): 0.7316	D(G(z)): 0.1439 / 0.1826
[6/20][650/1583]	Loss_D: 0.4473	Loss_G: 2.8554	D(x): 0.8530	D(G(z)): 0.2251 / 0.0742
[6/20][700/1583]	Loss_D: 0.5609	Loss_G: 1.7191	D(x): 0.6917	D(G(z)): 0.1304 / 0.2291
[6/20][750/1583]	Loss_D: 0.7296	Loss_G: 5.1297	D(x): 0.9660	D(G(z)): 0.4532 / 0.0090
[6/20][800/1583]	Loss_D: 0.8473	Loss_G: 1.1963	D(x): 0.5101	D(G(z)): 0.0441 / 0.3492
[6/20][850/1583]	Loss_D: 1.0006	Loss_G: 0.8310	D(x): 0.4795	D(G(z)): 0.0979 / 0.4979
[6/20][900/1583]	Loss_D: 0.4273	Loss_G: 3.2655	D(x): 0.9039	D(G(z)): 0.2554 / 0.0533
[6/20][950/1583]	Loss_D: 0.8014	Loss_G: 4.1561	D(x): 0.8812	D(G(z)): 0.4293 / 0.0234
[6/20][1000/1583]	Loss_D: 0.4343	Loss_G: 2.4553	D(x): 0.7977	D(G(z)): 0.1536 / 0.1128
[6/20][1050/1583]	Loss_D: 0.3836	Loss_G: 2.4796	D(x): 0.8885	D(G(z)): 0.2096 / 0.1116
[6/20][1100/1583]	Loss_D: 0.4823	Loss_G: 3.4303	D(x): 0.9139	D(G(z)): 0.2973 / 0.0450
[6/20][1150/1583]	Loss_D: 0.9940	Loss_G: 1.5531	D(x): 0.4419	D(G(z)): 0.0234 / 0.2627
[6/20][1200/1583]	Loss_D: 0.5012	Loss_G: 3.7944	D(x): 0.9228	D(G(z)): 0.3082 / 0.0316
[6/20][1250/1583]	Loss_D: 1.5715	Loss_G: 2.0993	D(x): 0.5514	D(G(z)): 0.5103 / 0.1621
[6/20][1300/1583]	Loss_D: 0.4153	Loss_G: 2.4651	D(x): 0.7602	D(G(z)): 0.0974 / 0.1157
[6/20][1350/1583]	Loss_D: 0.4698	Loss_G: 1.5433	D(x): 0.7109	D(G(z)): 0.0864 / 0.2648
[6/20][1400/1583]	Loss_D: 1.1495	Loss_G: 4.1718	D(x): 0.8622	D(G(z)): 0.5599 / 0.0230
[6/20][1450/1583]	Loss_D: 0.5876	Loss_G: 2.4597	D(x): 0.7126	D(G(z)): 0.1703 / 0.1112
[6/20][1500/1583]	Loss_D: 0.4506	Loss_G: 2.5075	D(x): 0.8189	D(G(z)): 0.1835 / 0.1120
[6/20][1550/1583]	Loss_D: 1.8985	Loss_G: 0.6771	D(x): 0.2073	D(G(z)): 0.0184 / 0.5971
[7/20][0/1583]	Loss_D: 0.7694	Loss_G: 1.5402	D(x): 0.5278	D(G(z)): 0.0462 / 0.2814
[7/20][50/1583]	Loss_D: 0.6271	Loss_G: 5.4267	D(x): 0.9768	D(G(z)): 0.4162 / 0.0064
[7/20][100/1583]	Loss_D: 0.2402	Loss_G: 3.6677	D(x): 0.9372	D(G(z)): 0.1481 / 0.0346
[7/20][150/1583]	Loss_D: 0.3953	Loss_G: 3.1887	D(x): 0.9123	D(G(z)): 0.2400 / 0.0555
[7/20][200/1583]	Loss_D: 0.4780	Loss_G: 3.3098	D(x): 0.8721	D(G(z)): 0.2579 / 0.0503
[7/20][250/1583]	Loss_D: 0.4131	Loss_G: 2.4378	D(x): 0.7765	D(G(z)): 0.1209 / 0.1149
[7/20][300/1583]	Loss_D: 0.3609	Loss_G: 3.4309	D(x): 0.8776	D(G(z)): 0.1868 / 0.0447
[7/20][350/1583]	Loss_D: 0.3975	Loss_G: 2.2433	D(x): 0.7551	D(G(z)): 0.0741 / 0.1439
[7/20][400/1583]	Loss_D: 0.6947	Loss_G: 2.5729	D(x): 0.7315	D(G(z)): 0.2506 / 0.1032
[7/20][450/1583]	Loss_D: 1.9728	Loss_G: 4.6674	D(x): 0.8828	D(G(z)): 0.7704 / 0.0191
[7/20][500/1583]	Loss_D: 0.4816	Loss_G: 1.8105	D(x): 0.7453	D(G(z)): 0.1278 / 0.2045
[7/20][550/1583]	Loss_D: 0.7554	Loss_G: 4.5276	D(x): 0.9763	D(G(z)): 0.4688 / 0.0151
[7/20][600/1583]	Loss_D: 0.5544	Loss_G: 1.5823	D(x): 0.7077	D(G(z)): 0.1416 / 0.2571
[7/20][650/1583]	Loss_D: 0.7239	Loss_G: 4.2443	D(x): 0.9638	D(G(z)): 0.4482 / 0.0214
[7/20][700/1583]	Loss_D: 0.5135	Loss_G: 3.6328	D(x): 0.8521	D(G(z)): 0.2609 / 0.0386
[7/20][750/1583]	Loss_D: 0.3329	Loss_G: 2.6870	D(x): 0.8542	D(G(z)): 0.1424 / 0.0878
[7/20][800/1583]	Loss_D: 0.2736	Loss_G: 3.0801	D(x): 0.9212	D(G(z)): 0.1606 / 0.0606
[7/20][850/1583]	Loss_D: 0.9320	Loss_G: 5.4102	D(x): 0.9329	D(G(z)): 0.5238 / 0.0078
[7/20][900/1583]	Loss_D: 0.6637	Loss_G: 1.4107	D(x): 0.6100	D(G(z)): 0.0869 / 0.3035
[7/20][950/1583]	Loss_D: 0.4534	Loss_G: 2.1659	D(x): 0.7739	D(G(z)): 0.1419 / 0.1498
[7/20][1000/1583]	Loss_D: 0.6370	Loss_G: 1.7554	D(x): 0.6223	D(G(z)): 0.0862 / 0.2273
[7/20][1050/1583]	Loss_D: 0.7929	Loss_G: 3.8611	D(x): 0.9327	D(G(z)): 0.4689 / 0.0309
[7/20][1100/1583]	Loss_D: 0.3392	Loss_G: 3.0739	D(x): 0.9143	D(G(z)): 0.2045 / 0.0609
[7/20][1150/1583]	Loss_D: 0.3168	Loss_G: 2.8850	D(x): 0.8588	D(G(z)): 0.1321 / 0.0751
[7/20][1200/1583]	Loss_D: 0.6419	Loss_G: 2.4158	D(x): 0.7850	D(G(z)): 0.2740 / 0.1257
[7/20][1250/1583]	Loss_D: 1.1204	Loss_G: 0.6605	D(x): 0.4104	D(G(z)): 0.0403 / 0.5759
[7/20][1300/1583]	Loss_D: 0.3202	Loss_G: 3.2582	D(x): 0.8818	D(G(z)): 0.1614 / 0.0542
[7/20][1350/1583]	Loss_D: 0.4762	Loss_G: 2.9928	D(x): 0.9076	D(G(z)): 0.2899 / 0.0647
[7/20][1400/1583]	Loss_D: 0.4597	Loss_G: 2.6276	D(x): 0.7284	D(G(z)): 0.0858 / 0.0982
[7/20][1450/1583]	Loss_D: 0.4819	Loss_G: 2.9145	D(x): 0.7773	D(G(z)): 0.1667 / 0.0763
[7/20][1500/1583]	Loss_D: 0.6352	Loss_G: 2.6182	D(x): 0.8832	D(G(z)): 0.3395 / 0.1019
[7/20][1550/1583]	Loss_D: 0.3083	Loss_G: 3.3447	D(x): 0.9139	D(G(z)): 0.1804 / 0.0485
[8/20][0/1583]	Loss_D: 0.4396	Loss_G: 3.4192	D(x): 0.8911	D(G(z)): 0.2476 / 0.0455
[8/20][50/1583]	Loss_D: 0.3752	Loss_G: 3.8992	D(x): 0.9200	D(G(z)): 0.2216 / 0.0280
[8/20][100/1583]	Loss_D: 0.7119	Loss_G: 3.3904	D(x): 0.9375	D(G(z)): 0.4272 / 0.0483
[8/20][150/1583]	Loss_D: 0.5567	Loss_G: 4.3136	D(x): 0.8942	D(G(z)): 0.3203 / 0.0188
[8/20][200/1583]	Loss_D: 0.3386	Loss_G: 2.2768	D(x): 0.8153	D(G(z)): 0.1070 / 0.1375
[8/20][250/1583]	Loss_D: 1.0823	Loss_G: 6.2482	D(x): 0.9917	D(G(z)): 0.5864 / 0.0032
[8/20][300/1583]	Loss_D: 1.1293	Loss_G: 4.0174	D(x): 0.9480	D(G(z)): 0.5652 / 0.0302
[8/20][350/1583]	Loss_D: 0.4821	Loss_G: 1.7786	D(x): 0.7005	D(G(z)): 0.0614 / 0.2169
[8/20][400/1583]	Loss_D: 0.5199	Loss_G: 2.5301	D(x): 0.6683	D(G(z)): 0.0624 / 0.1110
[8/20][450/1583]	Loss_D: 0.3779	Loss_G: 3.3313	D(x): 0.8971	D(G(z)): 0.2104 / 0.0498
[8/20][500/1583]	Loss_D: 1.4198	Loss_G: 1.7342	D(x): 0.5747	D(G(z)): 0.4445 / 0.2325
[8/20][550/1583]	Loss_D: 0.7050	Loss_G: 3.8091	D(x): 0.9067	D(G(z)): 0.4035 / 0.0309
[8/20][600/1583]	Loss_D: 0.4761	Loss_G: 1.9568	D(x): 0.7191	D(G(z)): 0.0925 / 0.1862
[8/20][650/1583]	Loss_D: 0.3886	Loss_G: 2.2635	D(x): 0.8173	D(G(z)): 0.1453 / 0.1339
[8/20][700/1583]	Loss_D: 0.6408	Loss_G: 3.9890	D(x): 0.9224	D(G(z)): 0.3696 / 0.0270
[8/20][750/1583]	Loss_D: 0.4302	Loss_G: 1.9882	D(x): 0.7321	D(G(z)): 0.0733 / 0.1824
[8/20][800/1583]	Loss_D: 0.5308	Loss_G: 5.1306	D(x): 0.9513	D(G(z)): 0.3434 / 0.0092
[8/20][850/1583]	Loss_D: 0.3941	Loss_G: 3.1515	D(x): 0.8325	D(G(z)): 0.1627 / 0.0582
[8/20][900/1583]	Loss_D: 0.6075	Loss_G: 2.4308	D(x): 0.6333	D(G(z)): 0.0421 / 0.1242
[8/20][950/1583]	Loss_D: 0.3271	Loss_G: 2.2915	D(x): 0.8846	D(G(z)): 0.1561 / 0.1357
[8/20][1000/1583]	Loss_D: 0.3207	Loss_G: 2.8896	D(x): 0.8333	D(G(z)): 0.1099 / 0.0742
[8/20][1050/1583]	Loss_D: 0.4322	Loss_G: 4.8031	D(x): 0.9739	D(G(z)): 0.3070 / 0.0108
[8/20][1100/1583]	Loss_D: 0.3522	Loss_G: 3.5858	D(x): 0.8883	D(G(z)): 0.1867 / 0.0405
[8/20][1150/1583]	Loss_D: 0.4223	Loss_G: 2.9499	D(x): 0.8607	D(G(z)): 0.1903 / 0.0731
[8/20][1200/1583]	Loss_D: 0.3453	Loss_G: 2.7914	D(x): 0.8224	D(G(z)): 0.1143 / 0.0807
[8/20][1250/1583]	Loss_D: 0.3481	Loss_G: 3.8249	D(x): 0.9595	D(G(z)): 0.2481 / 0.0288
[8/20][1300/1583]	Loss_D: 0.2739	Loss_G: 3.6552	D(x): 0.9052	D(G(z)): 0.1448 / 0.0416
[8/20][1350/1583]	Loss_D: 0.8792	Loss_G: 5.3611	D(x): 0.9726	D(G(z)): 0.5200 / 0.0066
[8/20][1400/1583]	Loss_D: 1.0165	Loss_G: 2.8949	D(x): 0.6869	D(G(z)): 0.3856 / 0.0777
[8/20][1450/1583]	Loss_D: 1.1735	Loss_G: 1.1887	D(x): 0.4207	D(G(z)): 0.0932 / 0.3921
[8/20][1500/1583]	Loss_D: 0.5993	Loss_G: 1.2610	D(x): 0.6472	D(G(z)): 0.0897 / 0.3526
[8/20][1550/1583]	Loss_D: 0.6756	Loss_G: 4.7467	D(x): 0.9391	D(G(z)): 0.4176 / 0.0133
[9/20][0/1583]	Loss_D: 0.2741	Loss_G: 3.4920	D(x): 0.8803	D(G(z)): 0.1193 / 0.0459
[9/20][50/1583]	Loss_D: 0.3133	Loss_G: 3.7546	D(x): 0.9067	D(G(z)): 0.1766 / 0.0315
[9/20][100/1583]	Loss_D: 1.2614	Loss_G: 0.7564	D(x): 0.3606	D(G(z)): 0.0187 / 0.5378
[9/20][150/1583]	Loss_D: 0.7164	Loss_G: 2.5524	D(x): 0.6541	D(G(z)): 0.1678 / 0.1242
[9/20][200/1583]	Loss_D: 0.5244	Loss_G: 2.2934	D(x): 0.6604	D(G(z)): 0.0387 / 0.1398
[9/20][250/1583]	Loss_D: 0.3089	Loss_G: 2.2402	D(x): 0.8071	D(G(z)): 0.0664 / 0.1489
[9/20][300/1583]	Loss_D: 0.5127	Loss_G: 1.8308	D(x): 0.6912	D(G(z)): 0.0735 / 0.2086
[9/20][350/1583]	Loss_D: 0.4287	Loss_G: 2.7518	D(x): 0.8802	D(G(z)): 0.2232 / 0.0883
[9/20][400/1583]	Loss_D: 0.3305	Loss_G: 3.7986	D(x): 0.9221	D(G(z)): 0.2002 / 0.0296
[9/20][450/1583]	Loss_D: 0.2821	Loss_G: 3.0536	D(x): 0.8821	D(G(z)): 0.1229 / 0.0614
[9/20][500/1583]	Loss_D: 0.4505	Loss_G: 3.6482	D(x): 0.8698	D(G(z)): 0.2409 / 0.0366
[9/20][550/1583]	Loss_D: 1.3144	Loss_G: 4.0394	D(x): 0.9497	D(G(z)): 0.6324 / 0.0289
[9/20][600/1583]	Loss_D: 0.2983	Loss_G: 3.2596	D(x): 0.8240	D(G(z)): 0.0785 / 0.0542
[9/20][650/1583]	Loss_D: 0.5392	Loss_G: 6.0361	D(x): 0.9816	D(G(z)): 0.3630 / 0.0033
[9/20][700/1583]	Loss_D: 0.6128	Loss_G: 1.2608	D(x): 0.6181	D(G(z)): 0.0257 / 0.3546
[9/20][750/1583]	Loss_D: 0.4052	Loss_G: 2.3556	D(x): 0.7242	D(G(z)): 0.0418 / 0.1290
[9/20][800/1583]	Loss_D: 0.3420	Loss_G: 2.6928	D(x): 0.7801	D(G(z)): 0.0598 / 0.0979
[9/20][850/1583]	Loss_D: 0.5637	Loss_G: 4.4060	D(x): 0.9114	D(G(z)): 0.3248 / 0.0185
[9/20][900/1583]	Loss_D: 0.3503	Loss_G: 3.4407	D(x): 0.8300	D(G(z)): 0.1232 / 0.0498
[9/20][950/1583]	Loss_D: 0.9013	Loss_G: 5.0082	D(x): 0.9626	D(G(z)): 0.5151 / 0.0100
[9/20][1000/1583]	Loss_D: 1.0937	Loss_G: 4.6739	D(x): 0.9440	D(G(z)): 0.5783 / 0.0136
[9/20][1050/1583]	Loss_D: 0.2963	Loss_G: 2.8423	D(x): 0.8597	D(G(z)): 0.1111 / 0.0899
[9/20][1100/1583]	Loss_D: 0.8254	Loss_G: 1.1660	D(x): 0.4945	D(G(z)): 0.0172 / 0.3722
[9/20][1150/1583]	Loss_D: 0.3483	Loss_G: 2.2009	D(x): 0.7807	D(G(z)): 0.0648 / 0.1466
[9/20][1200/1583]	Loss_D: 3.4967	Loss_G: 0.3512	D(x): 0.0934	D(G(z)): 0.0337 / 0.7626
[9/20][1250/1583]	Loss_D: 0.3678	Loss_G: 2.6210	D(x): 0.7678	D(G(z)): 0.0653 / 0.1104
[9/20][1300/1583]	Loss_D: 0.2932	Loss_G: 2.7785	D(x): 0.8627	D(G(z)): 0.1137 / 0.0925
[9/20][1350/1583]	Loss_D: 0.3416	Loss_G: 3.5869	D(x): 0.9160	D(G(z)): 0.2039 / 0.0373
[9/20][1400/1583]	Loss_D: 0.3254	Loss_G: 4.2200	D(x): 0.9349	D(G(z)): 0.2085 / 0.0214
[9/20][1450/1583]	Loss_D: 0.6663	Loss_G: 2.1152	D(x): 0.7221	D(G(z)): 0.2169 / 0.1636
[9/20][1500/1583]	Loss_D: 0.3568	Loss_G: 2.8197	D(x): 0.8729	D(G(z)): 0.1658 / 0.0811
[9/20][1550/1583]	Loss_D: 0.3009	Loss_G: 3.9840	D(x): 0.9460	D(G(z)): 0.1989 / 0.0251
[10/20][0/1583]	Loss_D: 0.6797	Loss_G: 4.2567	D(x): 0.9710	D(G(z)): 0.4239 / 0.0209
[10/20][50/1583]	Loss_D: 0.2394	Loss_G: 3.6067	D(x): 0.9184	D(G(z)): 0.1228 / 0.0379
[10/20][100/1583]	Loss_D: 0.2891	Loss_G: 3.8675	D(x): 0.9528	D(G(z)): 0.1944 / 0.0305
[10/20][150/1583]	Loss_D: 0.2425	Loss_G: 3.7326	D(x): 0.9710	D(G(z)): 0.1708 / 0.0355
[10/20][200/1583]	Loss_D: 0.5515	Loss_G: 1.4949	D(x): 0.6685	D(G(z)): 0.0793 / 0.2807
[10/20][250/1583]	Loss_D: 0.2387	Loss_G: 3.8656	D(x): 0.9195	D(G(z)): 0.1275 / 0.0332
[10/20][300/1583]	Loss_D: 0.5161	Loss_G: 4.2611	D(x): 0.9598	D(G(z)): 0.3277 / 0.0227
[10/20][350/1583]	Loss_D: 0.2396	Loss_G: 3.7640	D(x): 0.9399	D(G(z)): 0.1503 / 0.0316
[10/20][400/1583]	Loss_D: 0.2413	Loss_G: 3.9915	D(x): 0.9332	D(G(z)): 0.1450 / 0.0268
[10/20][450/1583]	Loss_D: 0.2794	Loss_G: 3.5901	D(x): 0.9573	D(G(z)): 0.1894 / 0.0421
[10/20][500/1583]	Loss_D: 0.2920	Loss_G: 3.6708	D(x): 0.9405	D(G(z)): 0.1894 / 0.0365
[10/20][550/1583]	Loss_D: 0.1241	Loss_G: 4.4130	D(x): 0.9171	D(G(z)): 0.0324 / 0.0212
[10/20][600/1583]	Loss_D: 0.4359	Loss_G: 1.7279	D(x): 0.7439	D(G(z)): 0.0746 / 0.2541
[10/20][650/1583]	Loss_D: 0.3913	Loss_G: 4.3939	D(x): 0.9260	D(G(z)): 0.2471 / 0.0184
[10/20][700/1583]	Loss_D: 0.2902	Loss_G: 2.6207	D(x): 0.8071	D(G(z)): 0.0450 / 0.1039
[10/20][750/1583]	Loss_D: 0.2505	Loss_G: 3.3743	D(x): 0.8988	D(G(z)): 0.1177 / 0.0502
[10/20][800/1583]	Loss_D: 0.3636	Loss_G: 4.5450	D(x): 0.9209	D(G(z)): 0.2169 / 0.0163
[10/20][850/1583]	Loss_D: 0.5887	Loss_G: 5.2060	D(x): 0.9205	D(G(z)): 0.3306 / 0.0100
[10/20][900/1583]	Loss_D: 0.4006	Loss_G: 3.6476	D(x): 0.8510	D(G(z)): 0.1825 / 0.0397
[10/20][950/1583]	Loss_D: 0.6642	Loss_G: 1.2117	D(x): 0.6211	D(G(z)): 0.0801 / 0.3679
[10/20][1000/1583]	Loss_D: 0.3266	Loss_G: 2.5625	D(x): 0.7926	D(G(z)): 0.0622 / 0.1091
[10/20][1050/1583]	Loss_D: 0.2097	Loss_G: 2.7133	D(x): 0.8750	D(G(z)): 0.0586 / 0.0953
[10/20][1100/1583]	Loss_D: 0.2608	Loss_G: 3.1726	D(x): 0.8376	D(G(z)): 0.0589 / 0.0637
[10/20][1150/1583]	Loss_D: 0.2374	Loss_G: 2.5696	D(x): 0.8603	D(G(z)): 0.0615 / 0.1053
[10/20][1200/1583]	Loss_D: 0.2498	Loss_G: 2.2124	D(x): 0.8346	D(G(z)): 0.0537 / 0.1478
[10/20][1250/1583]	Loss_D: 0.3019	Loss_G: 2.5574	D(x): 0.8032	D(G(z)): 0.0552 / 0.1144
[10/20][1300/1583]	Loss_D: 0.2095	Loss_G: 3.3125	D(x): 0.9199	D(G(z)): 0.1077 / 0.0528
[10/20][1350/1583]	Loss_D: 0.5774	Loss_G: 2.8637	D(x): 0.8992	D(G(z)): 0.3180 / 0.0829
[10/20][1400/1583]	Loss_D: 0.3493	Loss_G: 3.6986	D(x): 0.8426	D(G(z)): 0.1332 / 0.0422
[10/20][1450/1583]	Loss_D: 0.2316	Loss_G: 3.7690	D(x): 0.9099	D(G(z)): 0.1151 / 0.0333
[10/20][1500/1583]	Loss_D: 0.3828	Loss_G: 3.0809	D(x): 0.8297	D(G(z)): 0.1485 / 0.0665
[10/20][1550/1583]	Loss_D: 0.2220	Loss_G: 3.5204	D(x): 0.8457	D(G(z)): 0.0383 / 0.0445
[11/20][0/1583]	Loss_D: 0.3213	Loss_G: 2.8167	D(x): 0.8653	D(G(z)): 0.1382 / 0.0878
[11/20][50/1583]	Loss_D: 0.3801	Loss_G: 3.0294	D(x): 0.7802	D(G(z)): 0.0846 / 0.0712
[11/20][100/1583]	Loss_D: 0.2706	Loss_G: 4.4487	D(x): 0.9343	D(G(z)): 0.1673 / 0.0170
[11/20][150/1583]	Loss_D: 0.2724	Loss_G: 3.0794	D(x): 0.8098	D(G(z)): 0.0303 / 0.0787
[11/20][200/1583]	Loss_D: 0.1293	Loss_G: 4.1984	D(x): 0.9552	D(G(z)): 0.0728 / 0.0247
[11/20][250/1583]	Loss_D: 0.2022	Loss_G: 4.7226	D(x): 0.9667	D(G(z)): 0.1460 / 0.0121
[11/20][300/1583]	Loss_D: 1.7049	Loss_G: 4.1024	D(x): 0.9686	D(G(z)): 0.7212 / 0.0310
[11/20][350/1583]	Loss_D: 0.3685	Loss_G: 4.5422	D(x): 0.9503	D(G(z)): 0.2426 / 0.0157
[11/20][400/1583]	Loss_D: 0.3802	Loss_G: 4.2668	D(x): 0.9137	D(G(z)): 0.2118 / 0.0203
[11/20][450/1583]	Loss_D: 0.3603	Loss_G: 3.5047	D(x): 0.9051	D(G(z)): 0.1964 / 0.0436
[11/20][500/1583]	Loss_D: 0.1993	Loss_G: 2.9374	D(x): 0.8876	D(G(z)): 0.0638 / 0.0817
[11/20][550/1583]	Loss_D: 0.1763	Loss_G: 3.3171	D(x): 0.9108	D(G(z)): 0.0698 / 0.0526
[11/20][600/1583]	Loss_D: 0.3150	Loss_G: 5.0585	D(x): 0.9587	D(G(z)): 0.2134 / 0.0094
[11/20][650/1583]	Loss_D: 0.3146	Loss_G: 3.2260	D(x): 0.7692	D(G(z)): 0.0184 / 0.0659
[11/20][700/1583]	Loss_D: 0.3843	Loss_G: 2.4548	D(x): 0.7681	D(G(z)): 0.0570 / 0.1260
[11/20][750/1583]	Loss_D: 0.1847	Loss_G: 2.9598	D(x): 0.9220	D(G(z)): 0.0912 / 0.0733
[11/20][800/1583]	Loss_D: 0.1519	Loss_G: 3.8751	D(x): 0.9191	D(G(z)): 0.0569 / 0.0314
[11/20][850/1583]	Loss_D: 0.3615	Loss_G: 2.5687	D(x): 0.7879	D(G(z)): 0.0836 / 0.1133
[11/20][900/1583]	Loss_D: 0.2523	Loss_G: 3.2609	D(x): 0.8780	D(G(z)): 0.0967 / 0.0635
[11/20][950/1583]	Loss_D: 0.6421	Loss_G: 2.3327	D(x): 0.7159	D(G(z)): 0.2044 / 0.1311
[11/20][1000/1583]	Loss_D: 0.4029	Loss_G: 1.4815	D(x): 0.7136	D(G(z)): 0.0169 / 0.3020
[11/20][1050/1583]	Loss_D: 3.0915	Loss_G: 0.1362	D(x): 0.1253	D(G(z)): 0.0395 / 0.8862
[11/20][1100/1583]	Loss_D: 0.8138	Loss_G: 0.9617	D(x): 0.5387	D(G(z)): 0.0315 / 0.4778
[11/20][1150/1583]	Loss_D: 0.4312	Loss_G: 1.5983	D(x): 0.7069	D(G(z)): 0.0369 / 0.2727
[11/20][1200/1583]	Loss_D: 0.7047	Loss_G: 2.2727	D(x): 0.6023	D(G(z)): 0.1015 / 0.1545
[11/20][1250/1583]	Loss_D: 0.2730	Loss_G: 3.8427	D(x): 0.7997	D(G(z)): 0.0266 / 0.0396
[11/20][1300/1583]	Loss_D: 0.9002	Loss_G: 0.9807	D(x): 0.4932	D(G(z)): 0.0161 / 0.4625
[11/20][1350/1583]	Loss_D: 0.1510	Loss_G: 3.8081	D(x): 0.9256	D(G(z)): 0.0657 / 0.0334
[11/20][1400/1583]	Loss_D: 0.3071	Loss_G: 3.9720	D(x): 0.8949	D(G(z)): 0.1533 / 0.0314
[11/20][1450/1583]	Loss_D: 0.2552	Loss_G: 3.8557	D(x): 0.9431	D(G(z)): 0.1605 / 0.0308
[11/20][1500/1583]	Loss_D: 0.2205	Loss_G: 4.6634	D(x): 0.9681	D(G(z)): 0.1580 / 0.0129
[11/20][1550/1583]	Loss_D: 1.0083	Loss_G: 1.0347	D(x): 0.4712	D(G(z)): 0.0753 / 0.4269
[12/20][0/1583]	Loss_D: 5.2799	Loss_G: 0.0075	D(x): 0.0134	D(G(z)): 0.0033 / 0.9927
[12/20][50/1583]	Loss_D: 0.7510	Loss_G: 3.9618	D(x): 0.9337	D(G(z)): 0.4400 / 0.0296
[12/20][100/1583]	Loss_D: 0.4012	Loss_G: 2.5099	D(x): 0.7327	D(G(z)): 0.0283 / 0.1191
[12/20][150/1583]	Loss_D: 0.9406	Loss_G: 1.1546	D(x): 0.4683	D(G(z)): 0.0187 / 0.3815
[12/20][200/1583]	Loss_D: 1.0404	Loss_G: 1.8021	D(x): 0.4286	D(G(z)): 0.0100 / 0.2371
[12/20][250/1583]	Loss_D: 1.5423	Loss_G: 0.9839	D(x): 0.3074	D(G(z)): 0.0844 / 0.4420
[12/20][300/1583]	Loss_D: 2.1789	Loss_G: 4.9308	D(x): 0.9404	D(G(z)): 0.8104 / 0.0116
[12/20][350/1583]	Loss_D: 0.7992	Loss_G: 1.5735	D(x): 0.5440	D(G(z)): 0.0284 / 0.2716
[12/20][400/1583]	Loss_D: 0.1955	Loss_G: 3.2092	D(x): 0.8886	D(G(z)): 0.0626 / 0.0620
[12/20][450/1583]	Loss_D: 0.1825	Loss_G: 4.0635	D(x): 0.9322	D(G(z)): 0.0958 / 0.0281
[12/20][500/1583]	Loss_D: 0.3274	Loss_G: 1.6531	D(x): 0.7815	D(G(z)): 0.0496 / 0.2529
[12/20][550/1583]	Loss_D: 0.1437	Loss_G: 3.7935	D(x): 0.9342	D(G(z)): 0.0682 / 0.0332
[12/20][600/1583]	Loss_D: 0.4106	Loss_G: 2.8561	D(x): 0.7178	D(G(z)): 0.0261 / 0.0879
[12/20][650/1583]	Loss_D: 0.1693	Loss_G: 3.6524	D(x): 0.9150	D(G(z)): 0.0691 / 0.0405
[12/20][700/1583]	Loss_D: 0.2448	Loss_G: 3.2968	D(x): 0.8848	D(G(z)): 0.0913 / 0.0624
[12/20][750/1583]	Loss_D: 1.4470	Loss_G: 0.3976	D(x): 0.3462	D(G(z)): 0.1190 / 0.7146
[12/20][800/1583]	Loss_D: 0.7762	Loss_G: 1.5401	D(x): 0.6393	D(G(z)): 0.2078 / 0.3008
[12/20][850/1583]	Loss_D: 0.3011	Loss_G: 3.7216	D(x): 0.9170	D(G(z)): 0.1609 / 0.0443
[12/20][900/1583]	Loss_D: 0.2248	Loss_G: 3.6513	D(x): 0.9263	D(G(z)): 0.1233 / 0.0419
[12/20][950/1583]	Loss_D: 0.2307	Loss_G: 4.5968	D(x): 0.9426	D(G(z)): 0.1444 / 0.0151
[12/20][1000/1583]	Loss_D: 0.5976	Loss_G: 3.6500	D(x): 0.9612	D(G(z)): 0.3737 / 0.0428
[12/20][1050/1583]	Loss_D: 0.2000	Loss_G: 3.0576	D(x): 0.8593	D(G(z)): 0.0312 / 0.0758
[12/20][1100/1583]	Loss_D: 0.1541	Loss_G: 3.9173	D(x): 0.9452	D(G(z)): 0.0835 / 0.0309
[12/20][1150/1583]	Loss_D: 0.7367	Loss_G: 1.7111	D(x): 0.6754	D(G(z)): 0.2182 / 0.2315
[12/20][1200/1583]	Loss_D: 0.7045	Loss_G: 2.5714	D(x): 0.7735	D(G(z)): 0.2922 / 0.1235
[12/20][1250/1583]	Loss_D: 0.2294	Loss_G: 3.0210	D(x): 0.8488	D(G(z)): 0.0426 / 0.0739
